date,axios,business insider,buzzfeed news,cnbc,cnn,economist,fox news,gizmodo,hyperallergic,mashable,new republic,new yorker,people,politico,refinery 29,reuters,tmz,techcrunch,the hill,the new york times,the verge,vice,vice news,vox,washington post,wired
2016-11,0.0000000000,0.0000000000,5.0479454421,0.1391611127,1.0386578358,1.2633432834,0.0000000000,0.0000000000,2.4451113787,0.3520854378,2.8058010240,7.0482246953,0.0000000000,3.5722129819,1.7840516342,0.1183214175,0.0000000000,0.0000000000,1.4308426073,1.3134795703,0.0000000000,0.6552241868,2.1322932166,0.7009160664,0.0000000000,0.0000000000
2016-12,0.0000000000,0.0000000000,3.0287672652,0.1391611127,0.2596644590,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3520854378,2.8058010240,7.0482246953,0.0000000000,2.8577703855,0.2973419390,0.1577618899,0.0000000000,0.6360246529,2.0667726550,0.5253918281,0.0000000000,0.0000000000,0.0000000000,1.4018321329,0.0000000000,3.2735962350
2017-1,0.6929562751,0.0000000000,2.0191781768,0.2783222254,2.0773156717,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0562563133,19.6406071681,7.0482246953,0.4855182037,7.8588685602,0.5946838781,0.3549642524,0.0000000000,0.0000000000,5.0874403816,0.5253918281,0.0000000000,1.3104483737,0.0000000000,0.7009160664,0.0000000000,0.0000000000
2017-2,0.0000000000,0.0000000000,1.0095890884,0.1391611127,2.5966445896,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.4083417511,0.0000000000,7.0482246953,0.2427591018,3.5722129819,0.2973419390,0.0394404725,0.0000000000,0.0000000000,2.2257551669,0.1313479570,0.0000000000,0.3276120934,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2017-3,1.3859125501,0.5717340654,1.0095890884,0.1391611127,1.5579867538,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.4299833675,0.2973419390,0.0394404725,0.0000000000,0.0000000000,1.9077901431,0.3940438711,0.0000000000,0.0000000000,0.0000000000,0.7009160664,0.0000000000,0.0000000000
2017-4,0.0000000000,0.5717340654,0.0000000000,0.4174833381,0.7789933769,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.8058010240,0.0000000000,0.9710364074,2.8577703855,0.2973419390,0.0000000000,0.0000000000,0.0000000000,1.7488076312,0.3940438711,0.0000000000,0.0000000000,0.0000000000,2.8036642657,0.0000000000,0.0000000000
2017-5,0.6929562751,0.0000000000,1.0095890884,0.0000000000,2.8563090486,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7041708755,14.0290051200,7.0482246953,0.2427591018,3.5722129819,0.8920258171,0.1972023624,0.0000000000,0.6360246529,2.5437201908,1.3134795703,0.6320331202,0.3276120934,8.5291728663,4.9064124650,0.0000000000,0.0000000000
2017-6,1.3859125501,0.5717340654,3.0287672652,0.9741277890,11.6849006533,3.7900298501,0.0000000000,1.2168982038,2.4451113787,5.9854524421,11.2232040960,0.0000000000,2.1848319166,13.5744093313,3.2707613294,0.0000000000,0.0000000000,0.0000000000,7.4721780604,3.9404387109,0.0000000000,0.9828362803,0.0000000000,12.6164891958,0.0000000000,0.0000000000
2017-7,0.0000000000,0.0000000000,0.0000000000,0.5566444509,4.6739602613,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.8058010240,0.0000000000,0.0000000000,2.8577703855,1.4867096952,0.0788809450,0.0000000000,0.6360246529,3.9745627981,1.0507836562,0.0000000000,0.9828362803,6.3968796498,4.2054963986,0.0000000000,0.0000000000
2017-8,0.0000000000,0.0000000000,2.0191781768,0.6958055636,5.1932891792,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,30.8638112641,0.0000000000,0.2427591018,5.0010981747,1.4867096952,0.0394404725,0.0000000000,0.0000000000,3.9745627981,0.2626959141,0.0000000000,2.2932846540,4.2645864332,4.2054963986,0.0000000000,0.0000000000
2017-9,3.4647813754,0.0000000000,9.0863017957,0.5566444509,8.3092626868,1.2633432834,0.0000000000,1.2168982038,0.0000000000,0.0000000000,22.4464081921,0.0000000000,0.9710364074,13.5744093313,1.4867096952,0.0000000000,0.0000000000,0.0000000000,7.9491255962,1.0507836562,0.6320331202,0.6552241868,6.3968796498,9.8128249301,0.0000000000,3.2735962350
2017-10,0.6929562751,0.0000000000,4.0383563536,0.0000000000,6.2319470151,2.5266865667,0.0000000000,1.2168982038,0.0000000000,1.0562563133,16.8348061441,0.0000000000,0.7282773055,9.2877537530,0.8920258171,0.1972023624,0.0000000000,0.6360246529,4.7694753577,1.0507836562,0.0000000000,0.6552241868,0.0000000000,2.8036642657,0.0000000000,0.0000000000
2017-11,4.1577376504,0.0000000000,1.0095890884,0.1391611127,1.2983222948,1.2633432834,1.6448423497,1.2168982038,0.0000000000,1.0562563133,2.8058010240,0.0000000000,0.0000000000,5.0010981747,0.0000000000,0.1183214175,0.0000000000,0.0000000000,3.8155802862,0.9194356992,1.2640662404,0.6552241868,0.0000000000,5.6073285315,0.0000000000,0.0000000000
2017-12,1.3859125501,0.0000000000,5.0479454421,0.1391611127,3.1159735075,1.2633432834,0.0000000000,2.4337964076,0.0000000000,2.4645980644,5.6116020480,0.0000000000,1.9420728148,8.5733111566,0.2973419390,0.0394404725,0.0000000000,1.2720493058,4.2925278219,1.8388713984,0.0000000000,0.9828362803,2.1322932166,5.6073285315,0.0000000000,0.0000000000
2018-1,3.4647813754,0.0000000000,6.0575345305,1.1132889017,9.3479205226,1.2633432834,0.0000000000,1.2168982038,0.0000000000,1.0562563133,2.8058010240,7.0482246953,0.7282773055,7.8588685602,0.8920258171,0.1183214175,1.3361711581,0.0000000000,8.4260731320,2.6269591406,0.0000000000,3.2761209342,2.1322932166,7.7100767308,0.0000000000,0.0000000000
2018-2,0.6929562751,0.0000000000,3.0287672652,0.0000000000,4.4142958024,1.2633432834,0.0000000000,1.2168982038,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2427591018,7.8588685602,0.0000000000,0.0394404725,0.0000000000,0.6360246529,5.2464228935,0.1313479570,0.0000000000,0.3276120934,0.0000000000,4.9064124650,0.0000000000,0.0000000000
2018-3,2.7718251003,0.0000000000,2.0191781768,0.4174833381,3.6353024255,0.0000000000,0.0000000000,0.0000000000,2.4451113787,0.3520854378,2.8058010240,0.0000000000,0.0000000000,7.8588685602,0.2973419390,0.0394404725,0.0000000000,1.2720493058,6.5182829889,0.3940438711,0.0000000000,0.0000000000,0.0000000000,0.7009160664,0.0000000000,0.0000000000
2018-4,3.4647813754,0.0000000000,3.0287672652,0.4174833381,7.0109403920,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3520854378,2.8058010240,0.0000000000,0.0000000000,6.4299833675,0.0000000000,0.1183214175,0.0000000000,0.6360246529,3.0206677266,1.1821316133,1.2640662404,0.9828362803,4.2645864332,7.7100767308,0.0000000000,0.0000000000
2018-5,3.4647813754,0.0000000000,11.1054799725,0.1391611127,6.2319470151,3.7900298501,18.0932658468,0.0000000000,0.0000000000,0.0000000000,5.6116020480,0.0000000000,0.0000000000,10.7166389458,1.1893677561,0.0000000000,0.0000000000,0.6360246529,6.6772655008,2.6269591406,0.0000000000,0.3276120934,4.2645864332,4.9064124650,0.0000000000,0.0000000000
2018-6,4.1577376504,0.0000000000,4.0383563536,0.2783222254,7.2706048509,1.2633432834,80.5972751357,3.6506946113,0.0000000000,1.0562563133,5.6116020480,0.0000000000,0.0000000000,10.0021963494,0.5946838781,0.0394404725,0.0000000000,0.6360246529,22.4165341812,1.8388713984,0.0000000000,1.3104483737,0.0000000000,15.4201534616,0.0000000000,0.0000000000
2018-7,0.6929562751,0.0000000000,10.0958908841,0.8349666763,6.7512759330,2.5266865667,80.5972751357,0.0000000000,0.0000000000,0.3520854378,2.8058010240,0.0000000000,0.0000000000,10.0021963494,0.5946838781,0.0394404725,0.0000000000,1.2720493058,30.6836248013,2.4956111836,0.0000000000,0.6552241868,4.2645864332,3.5045803322,0.0000000000,0.0000000000
2018-8,4.1577376504,0.0000000000,14.1342472377,0.5566444509,3.6353024255,0.0000000000,34.5416893439,3.6506946113,0.0000000000,0.0000000000,5.6116020480,0.0000000000,0.2427591018,10.0021963494,0.2973419390,0.0394404725,0.0000000000,0.0000000000,25.2782193959,0.6567397852,1.2640662404,0.9828362803,10.6614660829,7.7100767308,0.0000000000,0.0000000000
2018-9,5.5436502006,0.0000000000,20.1917817682,1.6699333526,9.6075849816,6.3167164168,0.0000000000,2.4337964076,0.0000000000,1.0562563133,5.6116020480,0.0000000000,0.2427591018,25.0054908735,1.4867096952,0.1972023624,0.0000000000,0.6360246529,36.4069952305,2.4956111836,0.0000000000,0.9828362803,21.3229321659,14.0183213287,0.0000000000,0.0000000000
2018-10,4.8506939255,0.0000000000,15.1438363262,1.6699333526,10.9059072764,2.5266865667,0.0000000000,1.2168982038,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7282773055,29.2921464518,1.7840516342,0.1577618899,0.0000000000,0.0000000000,26.0731319555,6.4360498945,0.6320331202,0.6552241868,10.6614660829,7.7100767308,0.0000000000,0.0000000000
2018-11,4.8506939255,0.5717340654,7.0671236189,0.8349666763,7.0109403920,2.5266865667,0.0000000000,0.0000000000,2.4451113787,0.0000000000,0.0000000000,14.0964493906,0.2427591018,23.5766056807,0.0000000000,0.3944047249,0.0000000000,0.0000000000,22.2575516693,2.6269591406,0.0000000000,0.0000000000,6.3968796498,7.0091606644,0.0000000000,0.0000000000
2018-12,7.6225190258,0.5717340654,11.1054799725,0.9741277890,8.0495982278,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.8058010240,0.0000000000,0.0000000000,16.4321797168,1.1893677561,0.3549642524,0.0000000000,0.0000000000,20.8267090620,2.7583070976,0.0000000000,0.6552241868,8.5291728663,11.2146570630,0.0000000000,0.0000000000
2019-1,24.9464259026,0.0000000000,26.2493162987,4.8706389450,40.2479911392,6.3167164168,0.0000000000,2.4337964076,0.0000000000,0.3520854378,11.2232040960,0.0000000000,1.2137955092,56.4409651144,3.5681032684,0.5127261423,1.3361711581,0.0000000000,50.5564387917,16.2871466718,1.2640662404,4.2589572145,19.1906389493,21.0274819931,0.0000000000,1.6367981175
2019-2,26.3323384527,0.5717340654,21.2013708566,6.1230889594,37.3916820906,8.8434029835,0.0000000000,0.0000000000,2.4451113787,3.5208543777,8.4174030720,0.0000000000,1.6993137129,77.8742430059,3.5681032684,1.2226546471,0.6680855790,0.0000000000,76.6295707472,17.4692782850,0.6320331202,5.2417934948,59.7042100644,39.2512997204,0.0000000000,0.0000000000
2019-3,16.6309506017,1.7152021962,21.2013708566,5.8447667339,21.5521500939,5.0533731334,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.6116020480,7.0482246953,0.4855182037,45.0098835722,3.2707613294,0.9071308672,0.6680855790,1.2720493058,75.0397456280,15.2363630155,1.2640662404,1.6380604671,42.6458643317,28.7375587238,0.0000000000,3.2735962350
2019-4,26.3323384527,1.1434681308,16.1534254146,6.9580556357,39.7286622213,5.0533731334,0.0000000000,0.0000000000,0.0000000000,0.7041708755,39.2812143361,0.0000000000,1.6993137129,64.2998336746,1.7840516342,1.1832141746,0.6680855790,0.6360246529,91.7329093800,13.0034477460,1.8960993606,0.6552241868,46.9104507649,46.2604603847,0.0000000000,0.0000000000
2019-5,36.0337263037,0.5717340654,24.2301381218,2.7832222543,28.0437615679,3.7900298501,0.0000000000,3.6506946113,0.0000000000,1.4083417511,44.8928163842,42.2893481717,0.0000000000,71.4442596385,4.4601290855,1.0648927571,0.0000000000,0.0000000000,89.9841017488,14.8423191444,3.1601656009,1.3104483737,38.3812778985,40.6531318532,0.0000000000,1.6367981175
2019-6,52.6646769054,1.7152021962,42.4027417132,6.8188945229,52.9715496283,6.3167164168,0.0000000000,2.4337964076,2.4451113787,5.6333670044,42.0870153601,14.0964493906,0.7282773055,96.4497505119,8.9202581711,2.5241902391,2.0042567371,0.0000000000,99.6820349762,29.0278985037,0.0000000000,3.6037330277,66.1010897142,92.5209207695,0.0000000000,1.6367981175
2019-7,50.5858080802,48.5973955596,30.2876726523,11.4112112425,57.3858454307,6.3167164168,0.0000000000,0.0000000000,2.4451113787,0.3520854378,19.6406071681,14.0964493906,2.4275910184,95.0208653191,1.1893677561,3.1552377989,4.6765990533,1.9080739587,100.0000000000,27.8457668904,1.8960993606,0.6552241868,85.2917286634,58.1760335141,0.0000000000,0.0000000000
2019-8,23.5605133524,39.4496505131,27.2589053871,5.2881222831,32.9773862882,6.3167164168,0.0000000000,1.2168982038,0.0000000000,2.1125126266,28.0580102401,21.1446740859,1.4565546111,55.7265225180,0.0000000000,1.4198570095,4.0085134742,0.0000000000,73.7678855326,16.5498425858,3.1601656009,8.1903023356,23.4552253824,35.0458033218,0.0000000000,0.0000000000
2019-9,23.5605133524,34.8757779898,28.2684944755,6.5405722975,34.0160441241,18.9501492503,0.0000000000,0.0000000000,0.0000000000,1.7604271889,36.4754133121,7.0482246953,0.7282773055,65.0142762710,7.1362065368,1.9325831518,0.0000000000,0.0000000000,65.9777424483,15.7617548436,1.2640662404,0.6552241868,0.0000000000,55.3723692484,1.6209434124,6.5471924700
2019-10,39.4985076791,22.8693626163,13.1246581493,5.8447667339,34.5353730420,2.5266865667,0.0000000000,0.0000000000,0.0000000000,3.1687689400,25.2522092161,0.0000000000,1.9420728148,44.2954409758,3.5681032684,2.0114640968,1.3361711581,0.0000000000,84.7376788553,15.1050150585,3.1601656009,7.2074660553,0.0000000000,33.6439711889,0.8104717062,1.6367981175
2019-11,26.3323384527,56.0299384099,11.1054799725,3.0615444797,16.6185253736,1.2633432834,0.0000000000,0.0000000000,0.0000000000,4.9291961288,14.0290051200,0.0000000000,2.1848319166,56.4409651144,1.4867096952,0.8676903947,0.6680855790,0.6360246529,54.5310015898,18.9141058124,0.0000000000,5.2417934948,0.0000000000,20.3265659266,2.4314151186,3.2735962350
2019-12,18.0168631519,15.4368197660,16.1534254146,2.7832222543,16.6185253736,3.7900298501,0.0000000000,0.0000000000,0.0000000000,0.3520854378,14.0290051200,0.0000000000,0.9710364074,37.1510150120,7.1362065368,0.3549642524,2.6723423162,0.0000000000,56.4387917329,11.6899681757,0.0000000000,2.6208967474,0.0000000000,17.5229016609,2.4314151186,8.1839905875
2020-1,0.0000000000,9.1477450465,4.0383563536,1.2524500144,8.5689271458,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,16.8348061441,7.0482246953,0.0000000000,27.1488186626,1.4867096952,0.0788809450,0.0000000000,0.0000000000,10.6518282989,6.1733539804,0.0000000000,0.9828362803,0.0000000000,9.8128249301,8.1047170619,1.6367981175
2020-2,0.0000000000,8.5760109811,6.0575345305,0.6958055636,4.1546313434,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7041708755,8.4174030720,0.0000000000,0.0000000000,17.1466223132,2.9734193904,0.4338451973,0.0000000000,0.0000000000,6.5182829889,4.3344825820,0.6320331202,0.6552241868,0.0000000000,9.1119088637,1.6209434124,0.0000000000
2020-3,0.0000000000,11.4346813081,15.1438363262,2.9223833670,10.3865783585,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,33.6696122881,0.0000000000,0.0000000000,15.0032945241,2.0813935732,0.9860118121,0.6680855790,0.6360246529,10.0158982512,8.2749212929,0.6320331202,2.2932846540,0.0000000000,11.2146570630,7.2942453557,0.0000000000
2020-4,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
