date,infowars,axios,business insider,buzzfeed news,cnbc,cnn,economist,fox news,gizmodo,hyperallergic,mashable,new republic,new yorker,people,politico,refinery 29,reuters,tmz,techcrunch,the hill,the new york times,the verge,vice,vice news,vox,washington post,wired
2018-6,8.6956521739,0.2444350265,0.1008374403,0.3561245462,0.0000000000,0.0457973759,0.6684510632,0.5802041704,0.4292509692,3.4499621534,0.5588799839,1.9794391875,0.0000000000,0.1712630271,0.2520141484,0.2097703987,0.0000000000,0.0000000000,0.0000000000,0.0280399703,1.0193051608,0.2229448837,3.1779760825,0.3760737010,0.1236213885,0.0000000000,0.0000000000
2018-7,13.0434782609,0.3666525397,0.0000000000,0.0000000000,0.0490880866,0.1373921278,0.4456340421,2.3208166817,0.2146254846,0.8624905384,0.1862933280,0.4948597969,3.7292514291,0.0856315136,0.1260070742,0.3670981977,0.0069561740,0.0000000000,0.0000000000,0.0841199108,0.4401545013,0.1114724418,2.7735063992,0.0000000000,0.3708641655,0.0000000000,0.8660499713
2018-8,4.3478260870,0.1222175132,0.1008374403,0.5341868193,0.0490880866,0.0000000000,0.4456340421,1.1604083409,0.6438764538,2.1562263459,0.1862933280,1.9794391875,2.4861676194,0.0000000000,0.0000000000,0.2097703987,0.0000000000,0.0000000000,0.1121764321,0.0000000000,0.5559846332,0.4458897673,2.9468505492,0.0000000000,0.9889711081,0.0000000000,0.8660499713
2018-9,4.3478260870,0.0000000000,0.1008374403,0.0000000000,0.0490880866,0.0915947519,0.2228170211,0.0000000000,0.4292509692,1.7249810767,0.3104888799,0.4948597969,2.4861676194,0.0000000000,0.0000000000,0.2097703987,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6718147651,0.3344173255,1.2711904330,0.3760737010,0.8653497196,0.0000000000,0.5773666475
2018-10,4.3478260870,0.0000000000,0.0000000000,0.1780622731,0.0245440433,0.2289868796,0.0000000000,0.0000000000,0.8585019383,1.2937358075,0.1241955520,0.0000000000,6.2154190485,0.2997102975,0.1260070742,0.4195407974,0.0278246958,0.0000000000,0.2243528643,0.1121598811,0.7876448970,0.3344173255,1.7334414995,0.0000000000,0.7417283311,0.0000000000,1.4434166188
2018-11,0.0000000000,0.1222175132,0.1008374403,0.0000000000,0.0000000000,0.3663790074,0.6684510632,0.0000000000,0.4292509692,1.7249810767,0.4346844319,0.9897195938,4.9723352388,0.4281575678,0.0000000000,0.6293111961,0.0278246958,0.2356620934,0.0000000000,0.0560799405,1.0424711872,0.1114724418,2.3112553327,0.3760737010,1.2362138852,0.0000000000,0.0000000000
2018-12,17.3913043478,0.2444350265,0.0000000000,1.6025604580,0.0490880866,0.1831895037,0.6684510632,0.0000000000,0.2146254846,1.7249810767,0.0620977760,0.4948597969,2.4861676194,0.4281575678,0.2520141484,0.1573277990,0.0278246958,0.0000000000,0.2243528643,0.1121598811,0.7413128442,0.2229448837,2.7157250159,0.0000000000,0.8653497196,0.0000000000,0.2886833238
2019-1,4.3478260870,0.0000000000,0.0000000000,0.3561245462,0.0736321299,0.1831895037,0.4456340421,0.0000000000,1.0731274229,7.3311695760,0.0000000000,0.9897195938,7.4585028582,0.1284472703,0.1260070742,0.4195407974,0.0000000000,0.0000000000,0.2243528643,0.0560799405,0.3011583430,0.1114724418,2.1379111828,0.0000000000,0.3708641655,0.0000000000,0.5773666475
2019-2,0.0000000000,0.2444350265,0.0000000000,0.3561245462,0.0490880866,0.0915947519,0.2228170211,0.0000000000,0.0000000000,1.2937358075,0.3104888799,0.9897195938,0.0000000000,0.1284472703,0.1260070742,0.2097703987,0.0000000000,0.0000000000,0.1121764321,0.0560799405,0.7876448970,0.4458897673,1.7334414995,1.1282211031,0.2472427770,0.0000000000,0.2886833238
2019-3,8.6956521739,0.0000000000,0.0000000000,0.3561245462,0.0490880866,0.0915947519,0.0000000000,0.0000000000,0.6438764538,2.5874716151,0.1241955520,0.9897195938,4.9723352388,0.1284472703,0.0000000000,0.1048851993,0.0000000000,0.0000000000,0.1121764321,0.0000000000,0.4401545013,0.1114724418,1.9067856495,0.3760737010,0.3708641655,0.0000000000,0.5773666475
2019-4,17.3913043478,0.0000000000,0.0000000000,0.3561245462,0.0736321299,0.0915947519,0.0000000000,0.0000000000,1.0731274229,2.5874716151,0.5588799839,0.4948597969,1.2430838097,0.0428157568,0.2520141484,0.2097703987,0.0208685219,0.0000000000,0.0000000000,0.0000000000,0.6023166859,0.3344173255,1.6178787329,0.0000000000,0.2472427770,0.0000000000,0.5773666475
2019-5,8.6956521739,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6684510632,0.0000000000,0.0000000000,1.2937358075,0.3104888799,0.4948597969,3.7292514291,0.1284472703,0.1260070742,0.1048851993,0.0000000000,0.0000000000,0.0000000000,0.1121598811,0.7644788706,0.2229448837,2.1379111828,0.7521474021,0.2472427770,0.0000000000,0.5773666475
2019-6,4.3478260870,0.1222175132,0.0000000000,0.3561245462,0.0736321299,0.0915947519,0.8912680843,0.0000000000,0.0000000000,4.3124526918,2.4839110395,0.9897195938,0.0000000000,0.0428157568,0.2520141484,0.2622129984,0.0417370437,0.0000000000,0.2243528643,0.0560799405,0.3938224485,0.1114724418,1.2711904330,0.0000000000,0.3708641655,0.0000000000,0.2886833238
2019-7,0.0000000000,0.1222175132,1.6133990445,0.5341868193,0.0000000000,0.2289868796,0.2228170211,0.0000000000,0.2146254846,3.4499621534,0.3104888799,1.9794391875,1.2430838097,0.0000000000,0.1260070742,0.0524425997,0.0139123479,0.5891552334,0.1121764321,0.1401998513,0.5791506596,0.2229448837,1.2134090497,0.0000000000,0.9889711081,0.0000000000,0.0000000000
2019-8,13.0434782609,0.1222175132,0.8066995222,0.1780622731,0.0000000000,0.0457973759,0.6684510632,0.0000000000,0.0000000000,0.0000000000,0.1862933280,0.4948597969,4.9723352388,0.1284472703,0.0000000000,0.0000000000,0.0556493916,0.0000000000,0.1121764321,0.0560799405,0.6486487387,0.0000000000,0.3466882999,0.0000000000,0.4944855541,0.1429438058,0.8660499713
2019-9,0.0000000000,0.0000000000,1.8150739251,0.0000000000,0.0245440433,0.1831895037,0.2228170211,0.0000000000,0.0000000000,2.5874716151,0.4967822079,1.9794391875,1.2430838097,0.0856315136,0.1260070742,0.3670981977,0.0278246958,0.0000000000,0.4487057285,0.1121598811,0.6023166859,0.3344173255,0.8667207498,0.0000000000,0.3708641655,0.1429438058,1.1547332950
2019-10,4.3478260870,0.0000000000,2.4200985667,0.1780622731,0.0490880866,0.3205816315,0.0000000000,0.0000000000,0.0000000000,2.1562263459,0.3725866559,3.4640185782,4.9723352388,0.0856315136,0.2520141484,0.0000000000,0.0069561740,0.0000000000,0.2243528643,0.3084396729,0.7644788706,0.0000000000,1.2711904330,0.0000000000,0.1236213885,0.0000000000,0.0000000000
2019-11,0.0000000000,0.1222175132,1.2100492834,0.1780622731,0.0736321299,0.1373921278,0.2228170211,0.0000000000,0.0000000000,1.7249810767,0.0620977760,0.9897195938,0.0000000000,0.2568945407,0.3780212225,0.2622129984,0.0208685219,0.0000000000,0.2243528643,0.1121598811,0.5328186068,0.2229448837,0.5778138332,0.0000000000,0.2472427770,0.0000000000,1.7320999425
2019-12,4.3478260870,0.0000000000,0.7058620820,1.0683736387,0.0000000000,0.0915947519,0.0000000000,0.0000000000,0.0000000000,2.1562263459,0.1241955520,0.9897195938,0.0000000000,0.1712630271,0.1260070742,0.0524425997,0.0069561740,0.0000000000,0.2243528643,0.0000000000,0.8108109234,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5717752231,0.8660499713
2020-1,13.0434782609,0.0000000000,0.7058620820,0.1780622731,0.0981761732,0.3205816315,0.4456340421,0.0000000000,0.0000000000,1.7249810767,0.0000000000,0.9897195938,0.0000000000,0.0000000000,0.3780212225,0.2097703987,0.1252111311,0.0000000000,0.1121764321,0.0280399703,0.3938224485,0.2229448837,0.1733441500,0.0000000000,0.7417283311,0.4288314173,0.8660499713
2020-2,4.3478260870,0.0000000000,0.7058620820,0.1780622731,0.0000000000,0.3205816315,0.0000000000,0.0000000000,0.0000000000,3.8812074226,0.1862933280,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4719833971,0.0000000000,0.1178310467,0.7852350249,0.0560799405,0.5096525804,0.4458897673,0.0577813833,0.0000000000,0.3708641655,0.5717752231,0.5773666475
2020-3,0.0000000000,0.0000000000,0.6050246417,0.3561245462,0.0981761732,0.2289868796,0.0000000000,0.0000000000,0.0000000000,2.1562263459,0.0000000000,0.9897195938,0.0000000000,0.0000000000,0.1260070742,0.1048851993,0.0208685219,0.1178310467,0.1121764321,0.0000000000,0.4401545013,0.2229448837,0.0000000000,0.0000000000,0.2472427770,0.0000000000,0.5773666475
2020-4,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
