date,axios,business insider,buzzfeed news,cnbc,cnn,economist,fox news,gizmodo,hyperallergic,mashable,new republic,new yorker,people,politico,refinery 29,reuters,tmz,techcrunch,the hill,the new york times,the verge,vice,vice news,vox,washington post,wired
2016-11,0.0000000000,0.0000000000,6.4583445643,0.2543468784,1.2814002192,3.4635475479,0.0000000000,0.4448286643,0.0000000000,1.4157261797,5.6410256410,19.3232209186,0.0443694496,6.0066688671,0.0543456376,0.1225461156,0.1221070155,0.0000000000,1.5109887034,4.2251731305,0.2310353058,0.5987815968,5.0663920887,2.0497198971,0.0000000000,0.0000000000
2016-12,0.0000000000,0.1044967031,1.1071447825,0.1526081270,1.7559928930,3.0017412082,0.0000000000,1.1120716608,3.5751737501,0.3217559499,0.0000000000,7.7292883675,0.0443694496,1.6975368538,0.2717281881,0.1802148758,0.0000000000,0.0000000000,2.4117704304,4.5612664477,0.1155176529,2.6346390261,5.0663920887,8.3269870819,0.0000000000,0.0000000000
2017-1,0.2533053408,0.4179868125,1.4761930433,0.4578243811,2.7051782405,1.6163221890,0.0000000000,1.3344859929,2.6813803126,0.1930535700,9.2307692308,39.9346565652,0.3993250463,3.7868129815,0.3260738257,0.2595094212,0.1221070155,0.0000000000,2.9057475066,3.5289798306,0.4620706116,1.5568321518,4.6766696204,9.2237395368,0.0000000000,0.0000000000
2017-2,0.0000000000,0.2089934062,4.9821515210,0.2543468784,3.1323116469,3.4635475479,0.0000000000,1.1120716608,1.3406901563,0.3861071399,8.7179487179,10.3057178233,0.4436944959,3.5256534655,0.3804194633,0.2306750411,0.1221070155,0.2324943828,2.2374255801,3.8410664822,0.5775882645,2.5747608664,4.2869471520,9.9923844982,0.0000000000,0.8974802306
2017-3,0.0000000000,0.0000000000,3.6904826082,0.1526081270,1.6610743582,4.1562570575,0.0000000000,1.1120716608,1.3406901563,0.1287023800,3.0769230769,2.5764294558,0.4436944959,1.8281166117,0.3804194633,0.2090492560,0.0000000000,0.2324943828,0.4939770761,3.7450398202,0.6931059174,2.4550045470,3.5075022153,3.3307948327,0.0000000000,0.0000000000
2017-4,0.0000000000,0.0000000000,4.9821515210,0.2797815662,3.2746894490,2.7708380383,0.0000000000,0.8896573286,9.8317278127,0.2574047599,9.2307692308,2.5764294558,0.3993250463,1.5669570958,1.0325671146,0.3027609914,0.3663210466,0.0000000000,2.2083681050,5.7615997234,0.2310353058,3.4729332616,4.6766696204,12.2983193824,0.0000000000,0.0000000000
2017-5,0.3799580112,0.0000000000,2.0297654345,0.3052162541,2.0882077646,10.3906426437,0.0000000000,0.0000000000,3.5751737501,0.0000000000,1.5384615385,28.3407240140,0.0000000000,1.5669570958,0.0543456376,0.1513804957,0.0000000000,0.0000000000,1.7434485039,2.4966932135,0.0000000000,1.3771976727,2.7280572785,4.2275472877,0.0000000000,0.0000000000
2017-6,0.2533053408,0.2089934062,0.5535723912,0.1017387514,0.9966446149,1.8472253589,0.0000000000,0.0000000000,0.8937934375,0.0000000000,2.5641025641,15.4585767349,0.0887388992,0.9140583059,0.3260738257,0.0937117354,0.2442140311,0.1162471914,0.9007817270,1.8965265756,0.0000000000,0.2395126387,1.5588898735,3.2026873392,0.0000000000,0.0000000000
2017-7,0.0000000000,0.3134901094,3.8750067386,0.1017387514,1.9458299625,4.8489665670,0.0000000000,0.6672429965,1.3406901563,0.1287023800,0.5128205128,28.3407240140,0.2218472480,0.7834785479,0.4891107385,0.3243867765,0.1221070155,0.1162471914,0.8717242520,3.5769931616,0.4620706116,1.3173195130,1.5588898735,3.9713323006,0.0000000000,0.0000000000
2017-8,0.2533053408,0.1044967031,3.3214343474,0.4832590690,2.3729633689,3.2326443780,0.0000000000,3.3362149823,7.5972442189,0.3861071399,21.0256410256,1.2882147279,0.7986500927,2.0892761277,1.2499496651,0.2090492560,0.3663210466,0.2324943828,2.3536554803,4.1291464684,0.2310353058,0.5987815968,2.7280572785,7.1740196397,0.0000000000,0.5983201537
2017-9,0.2533053408,0.0000000000,2.7678619561,0.3306509419,0.7118890107,5.7725792465,0.0000000000,0.6672429965,0.0000000000,0.8365654698,2.0512820513,12.8821472791,0.5324333951,0.3917392739,0.4891107385,0.2234664460,0.0000000000,0.9299775312,1.2494714278,4.1531531339,0.4620706116,0.3592689581,1.5588898735,1.1529674421,0.1481311442,0.2991600769
2017-10,0.1266526704,0.0000000000,2.0297654345,0.0508693757,0.7593482780,2.7708380383,1.5031516670,0.4448286643,2.2344835938,0.1930535700,7.6923076923,32.2053681977,0.0887388992,0.5223190319,0.3260738257,0.1153375205,0.0000000000,0.0000000000,0.6683219265,2.7847731996,0.2310353058,1.3771976727,1.9486123418,1.0248599485,0.0000000000,0.2991600769
2017-11,0.0000000000,0.0000000000,0.5535723912,0.0508693757,0.7593482780,7.3889014355,5.7119763345,0.4448286643,0.4468967188,0.3861071399,0.0000000000,14.1703620070,0.2218472480,1.1752178218,0.1086912752,0.2090492560,0.0000000000,0.1162471914,0.4358621260,3.0728531858,0.1155176529,0.5389034372,1.5588898735,3.4589023263,0.0000000000,0.0000000000
2017-12,0.5066106817,0.1044967031,5.1666756515,0.4323896933,2.0882077646,5.3107729068,0.0000000000,0.6672429965,0.8937934375,0.1930535700,1.5384615385,9.0175030954,0.3993250463,1.1752178218,0.2173825504,0.4180985119,0.6105350777,0.0000000000,1.3657013281,5.8576263854,0.1155176529,3.1735424632,2.7280572785,5.5086222234,0.0000000000,0.0000000000
2018-1,0.1266526704,0.1044967031,2.9523860865,0.0763040635,1.3763187539,1.8472253589,0.0000000000,0.2224143322,0.4468967188,0.1287023800,2.0512820513,12.8821472791,0.2218472480,0.5223190319,0.0543456376,0.3604297517,0.0000000000,0.0000000000,1.1913564777,3.2408998444,0.4620706116,0.4191471178,3.8972246836,1.1529674421,0.0000000000,0.2991600769
2018-2,0.7599160225,0.0000000000,3.6904826082,0.2034775027,1.4712372887,3.2326443780,0.0000000000,0.2224143322,0.0000000000,0.0000000000,2.5641025641,5.1528589116,0.1331083488,0.3917392739,0.0000000000,0.5911047927,0.7326420933,0.3487415742,1.2785289029,2.8327865307,0.1155176529,1.0778068743,6.2355594938,0.1281074936,0.0000000000,0.8974802306
2018-3,0.5066106817,0.0000000000,3.1369102170,0.0508693757,1.5661558235,11.5451584930,0.0000000000,0.2224143322,5.3627606251,0.1287023800,3.5897435897,72.1400247629,0.0000000000,0.5223190319,0.7608389266,0.3604297517,0.0000000000,0.1162471914,1.4238162782,6.1937197026,0.1155176529,1.3771976727,5.4561145571,3.3307948327,0.0000000000,0.0000000000
2018-4,0.5066106817,0.0000000000,1.6607171737,0.0508693757,1.4237780213,1.3854190192,0.0000000000,0.6672429965,0.8937934375,0.0000000000,16.9230769231,25.7642945582,0.1331083488,0.1305797580,0.5978020137,0.3820555368,0.0000000000,0.0000000000,1.3947588031,4.9933864269,0.0000000000,1.0179287146,2.3383348102,4.3556547813,0.0000000000,0.0000000000
2018-5,0.2533053408,0.0000000000,2.0297654345,0.1271734392,2.6102597058,5.3107729068,15.9334076699,0.2224143322,2.2344835938,0.6435118998,6.6666666667,6.4410736395,0.4436944959,1.9586963697,0.0000000000,0.4829758672,0.0000000000,0.2324943828,1.8306209291,4.2731864615,0.0000000000,1.0778068743,7.7944493673,12.8107493567,0.0000000000,0.2991600769
2018-6,1.0132213633,0.0000000000,0.7380965216,0.0254346878,2.1831262994,2.5399348685,35.4743793405,0.2224143322,2.6813803126,0.0643511900,12.8205128205,14.1703620070,0.5324333951,0.2611595160,0.0543456376,0.3099695864,0.1221070155,0.0000000000,1.2494714278,2.9528198582,0.0000000000,1.4969539921,2.3383348102,5.5086222234,0.0000000000,0.0000000000
2018-7,0.2533053408,0.0000000000,1.8452413041,0.0508693757,0.9491853475,2.7708380383,34.5724883404,0.2224143322,3.1282770313,0.0000000000,14.3589743590,25.7642945582,0.0443694496,0.6528987899,0.0000000000,0.2162578510,0.2442140311,0.0000000000,0.4068046509,4.0331198064,0.3465529587,0.5389034372,9.7430617091,3.7151173134,0.0000000000,0.2991600769
2018-8,0.5066106817,0.0000000000,0.7380965216,0.0508693757,1.5661558235,2.7708380383,13.8289953361,0.8896573286,0.0000000000,0.1287023800,10.2564102564,11.5939325512,0.0887388992,0.0000000000,0.1630369128,0.1441719007,0.1221070155,0.2324943828,1.4528737533,4.0811331374,0.2310353058,1.3173195130,1.1691674051,4.6118697684,0.0000000000,0.2991600769
2018-9,0.2533053408,0.0000000000,0.5535723912,0.0000000000,0.3322148716,1.3854190192,0.0000000000,0.6672429965,2.6813803126,0.0000000000,100.0000000000,1.2882147279,0.0443694496,1.0446380639,0.0000000000,0.2162578510,0.0000000000,0.0000000000,0.9298392021,2.7607665341,0.3465529587,0.4191471178,0.0000000000,4.3556547813,0.0000000000,0.0000000000
2018-10,1.2665267042,0.1044967031,7.0119169555,0.6358671960,8.2579125237,3.6944507177,0.0000000000,0.8896573286,3.1282770313,0.2574047599,5.6410256410,18.0350061907,0.9317584414,1.4363773378,2.2825167797,0.7280680984,0.3663210466,0.2324943828,4.8525983360,7.9462062851,1.9638000994,1.4370758324,5.8458370254,16.0134366959,0.0000000000,0.2991600769
2018-11,1.2665267042,0.0000000000,4.0595308690,0.1271734392,7.2612679087,12.0069648327,0.0000000000,2.2241433215,3.5751737501,0.3217559499,1.5384615385,20.6114356465,0.4880639455,0.0000000000,0.5978020137,0.2955523964,0.3663210466,0.1162471914,1.7434485039,6.9139196680,0.3465529587,0.7784160759,8.1841718356,7.8145571076,0.0000000000,0.2991600769
2018-12,0.3799580112,0.0000000000,0.5535723912,0.0254346878,0.6169704759,3.0017412082,0.0000000000,0.2224143322,3.1282770313,0.0643511900,1.5384615385,15.4585767349,0.1331083488,1.4363773378,0.0000000000,0.0432515702,0.4884280622,0.0000000000,0.9007817270,3.5049731650,0.2310353058,0.2395126387,0.3897224684,10.6329219661,0.0000000000,0.0000000000
2019-1,0.1266526704,0.0000000000,4.7976273906,0.0254346878,1.7085336256,0.4618063397,0.0000000000,0.2224143322,1.3406901563,0.3217559499,1.5384615385,14.1703620070,0.2662166976,0.1305797580,1.2499496651,0.2018406609,0.0000000000,0.1162471914,1.1041840525,4.9213664304,0.0000000000,0.5987815968,4.6766696204,1.2810749357,0.0000000000,0.0000000000
2019-2,0.2533053408,0.3134901094,0.9226206520,0.2034775027,1.6136150908,8.7743204546,0.0000000000,0.0000000000,5.8096573439,0.0000000000,3.5897435897,10.3057178233,0.0000000000,1.4363773378,0.0543456376,0.3099695864,0.1221070155,0.8137303398,1.3075863780,4.5612664477,0.8086235703,0.0598781597,3.1177797469,4.8680847555,0.0000000000,0.0000000000
2019-3,1.3931793746,0.0000000000,6.8273928251,0.1271734392,5.3628972137,5.5416760766,0.0000000000,0.2224143322,1.3406901563,0.0000000000,11.2820512821,5.1528589116,0.0887388992,2.2198558857,0.3260738257,0.3315953715,0.0000000000,0.1162471914,5.2303455118,7.2500129852,0.0000000000,1.4370758324,4.2869471520,8.3269870819,0.0000000000,0.0000000000
2019-4,0.3799580112,0.1044967031,3.5059584778,0.1526081270,3.2272301817,6.9270950958,0.0000000000,0.6672429965,0.4468967188,0.0643511900,11.7948717949,19.3232209186,0.0000000000,3.0033344336,0.0543456376,0.2955523964,0.0000000000,0.3487415742,2.8766900315,7.3220329818,0.9241412232,0.1796344791,6.6252819622,6.9178046526,0.1481311442,0.0000000000
2019-5,0.3799580112,0.0000000000,5.9047721731,0.1526081270,4.0340377271,1.6163221890,0.0000000000,0.8896573286,0.8937934375,0.0000000000,11.7948717949,29.6289387419,0.0887388992,0.6528987899,4.0759228208,0.2955523964,0.2442140311,0.1162471914,3.5740694331,5.5215330682,0.3465529587,0.2395126387,7.7944493673,4.9961922491,0.0000000000,0.0000000000
2019-6,0.3799580112,0.0000000000,0.7380965216,0.0508693757,1.8034521603,0.4618063397,0.0000000000,0.0000000000,3.1282770313,0.0000000000,3.5897435897,2.5764294558,0.1774777984,0.1305797580,0.1086912752,0.1369633056,0.0000000000,0.0000000000,2.0630807297,3.1448731823,0.0000000000,0.2395126387,2.7280572785,1.0248599485,0.0000000000,0.8974802306
2019-7,2.1530953971,1.5674505468,6.2738204339,0.1271734392,2.3255041015,6.2343855862,0.0000000000,0.8896573286,1.3406901563,0.3861071399,5.6410256410,2.5764294558,0.0887388992,0.6528987899,0.0000000000,0.1657976858,0.0000000000,0.2324943828,1.5400461785,2.5687132100,0.2310353058,0.2993907984,10.5225066458,7.8145571076,0.0000000000,0.0000000000
2019-8,0.5066106817,5.4338285622,6.0892963035,0.1780428149,2.8475560426,4.1562570575,0.0000000000,2.2241433215,2.2344835938,0.1287023800,5.1282051282,11.5939325512,0.6655417439,1.1752178218,0.0000000000,0.2811352063,0.0000000000,0.0000000000,3.7484142835,6.4817996888,0.0000000000,4.0118366988,1.1691674051,6.2772671848,0.0000000000,0.2991600769
2019-9,0.3799580112,3.0304043905,4.2440549994,0.2543468784,1.3288594866,2.5399348685,0.0000000000,0.2224143322,1.3406901563,0.1287023800,1.5384615385,25.7642945582,0.0000000000,0.0000000000,0.1630369128,0.1802148758,0.0000000000,0.0000000000,0.6973794016,5.6655730613,0.5775882645,0.6586597565,0.0000000000,1.1529674421,0.0000000000,0.0000000000
2019-10,0.0000000000,2.0899340624,2.7678619561,0.0508693757,1.7085336256,4.6180633972,0.0000000000,0.0000000000,1.3406901563,0.1930535700,5.6410256410,3.8646441837,0.0443694496,0.2611595160,0.1630369128,0.5046016523,0.0000000000,0.0000000000,0.8136093018,3.2168931789,0.3465529587,0.6586597565,0.0000000000,5.8929447041,0.0000000000,0.0000000000
2019-11,0.3799580112,3.8663780154,1.1071447825,0.2289121906,0.4271334064,2.3090316986,0.0000000000,0.0000000000,2.2344835938,0.0643511900,7.6923076923,9.0175030954,0.1331083488,0.0000000000,0.0000000000,0.4180985119,0.1221070155,0.1162471914,1.0460691024,3.4809664995,0.0000000000,1.0778068743,0.0000000000,0.6405374678,0.0000000000,0.5983201537
2019-12,0.5066106817,8.8822197652,2.3988136953,0.3815203176,6.2171640264,0.2309031699,0.0000000000,0.0000000000,2.6813803126,0.2574047599,0.0000000000,2.5764294558,0.2662166976,1.6975368538,0.1630369128,0.3748469417,0.4884280622,0.0000000000,3.6612418583,9.9147528573,0.0000000000,1.0179287146,0.0000000000,4.9961922491,1.1850491533,0.2991600769
2020-1,0.0000000000,2.0899340624,1.8452413041,0.1271734392,2.6577189731,0.4618063397,0.0000000000,0.0000000000,2.2344835938,0.0000000000,1.0256410256,1.2882147279,0.0000000000,0.5223190319,0.1086912752,1.0884978500,0.0000000000,0.0000000000,1.7434485039,5.6415663958,0.1155176529,0.7185379162,0.0000000000,2.9464723520,4.7401966134,0.8974802306
2020-2,0.0000000000,1.6719472499,0.0000000000,0.0000000000,0.7593482780,0.9236126794,0.0000000000,0.0000000000,1.3406901563,0.3861071399,14.3589743590,0.0000000000,0.0000000000,0.3917392739,0.1630369128,0.3171781815,0.0000000000,0.0000000000,0.7845518268,2.4486798824,0.0000000000,0.4191471178,0.0000000000,2.6902573649,0.2962622883,0.2991600769
2020-3,0.0000000000,0.6269802187,0.0000000000,0.0000000000,1.3763187539,0.0000000000,0.0000000000,0.0000000000,1.7875868750,0.0000000000,6.6666666667,0.0000000000,0.0000000000,0.1305797580,0.1086912752,0.3748469417,0.0000000000,0.1162471914,0.6973794016,4.0091131408,0.0000000000,0.3592689581,0.0000000000,0.2562149871,0.4443934325,2.3932806149
2020-4,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0240066655,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
