date,infowars,axios,business insider,buzzfeed news,cnbc,cnn,economist,fox news,gizmodo,hyperallergic,mashable,new republic,new yorker,people,politico,refinery 29,reuters,tmz,techcrunch,the hill,the new york times,the verge,vice,vice news,vox,washington post,wired
2016-1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0940854993,0.5266698232,0.4270659571,0.0000000000,0.0000000000,0.8265534326,0.2380414746,0.0000000000,0.0000000000,0.0820635338,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4300096565,0.0000000000,0.0888031011,1.2819330810,0.6644859082,0.7208079270,0.4738819893,0.0000000000,0.0000000000
2016-2,8.3333333333,0.0000000000,0.1932717605,0.0000000000,0.0000000000,0.0877783039,0.0000000000,0.0000000000,0.8227310242,0.8265534326,0.3570622119,0.0000000000,0.0000000000,0.0820635338,0.0000000000,0.0000000000,0.0133326667,0.0000000000,0.6450144847,0.1074865527,0.2664093034,0.0000000000,0.2214953027,0.0000000000,0.0000000000,0.0000000000,0.5533097039
2016-3,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1755566077,0.0000000000,0.0000000000,0.0000000000,0.8265534326,0.2380414746,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0133326667,0.0000000000,0.0000000000,0.0000000000,0.1776062023,0.0000000000,0.3322429541,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-4,0.0000000000,0.0000000000,0.0000000000,1.3651440938,0.0470427497,0.0877783039,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2415135588,0.0000000000,0.0133326667,0.0000000000,0.2150048282,0.1074865527,0.0000000000,0.0000000000,0.4429906054,4.3248475618,0.4738819893,0.0000000000,0.0000000000
2016-5,0.0000000000,0.0000000000,0.1932717605,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0133326667,0.0000000000,0.2150048282,0.1074865527,0.0888031011,0.0000000000,0.1107476514,0.0000000000,0.2369409947,0.0000000000,0.0000000000
2016-6,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1190207373,0.0000000000,0.0000000000,0.0820635338,0.2415135588,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0537432763,0.1776062023,0.0000000000,0.1107476514,0.0000000000,0.0000000000,0.0000000000,1.1066194077
2016-7,0.0000000000,0.0000000000,0.0000000000,1.0238580704,0.0000000000,0.1755566077,0.0000000000,0.0000000000,0.4113655121,0.0000000000,1.0711866358,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2664093034,0.8546220540,0.7752335595,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-8,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4113655121,0.0000000000,0.1190207373,0.0000000000,2.3825773019,0.0820635338,0.0000000000,0.0000000000,0.0133326667,0.0000000000,0.2150048282,0.0537432763,0.1332046517,0.2136555135,0.2214953027,0.0000000000,0.2369409947,0.0000000000,0.0000000000
2016-9,8.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2633349116,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7141244239,0.0000000000,2.3825773019,0.0000000000,0.2415135588,0.0000000000,0.0266653335,0.0000000000,0.2150048282,0.0537432763,0.3552124045,0.2136555135,1.3289718163,0.0000000000,0.2369409947,0.0000000000,1.6599291116
2016-10,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0470427497,0.1755566077,0.0000000000,0.0000000000,1.2340965364,0.0000000000,0.2380414746,0.9484812774,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0537432763,0.1776062023,0.0000000000,0.2214953027,0.0000000000,0.4738819893,0.0000000000,0.0000000000
