date,axios,business insider,buzzfeed news,cnbc,cnn,economist,fox news,gizmodo,hyperallergic,mashable,new republic,new yorker,people,politico,refinery 29,reuters,tmz,techcrunch,the hill,the new york times,the verge,vice,vice news,vox,washington post,wired
2016-11,0.0000000000,1.6668728467,3.3762822123,9.0153345360,6.6241318182,34.2866122257,0.0000000000,4.6434817887,3.2498239165,3.7285889334,1.9247589244,12.0875761212,0.2393882599,2.3892491089,0.2422195875,9.6707842718,0.0000000000,7.3899709371,2.8151328598,9.9057793887,3.3059718984,3.3008613085,9.2335305198,5.5895706413,0.0000000000,1.6140702872
2016-12,0.2971018265,2.2306680743,6.3197077306,13.9794366762,12.6582149198,28.1117721092,0.0000000000,4.3826120253,4.4029872417,3.0191003510,5.5336819076,3.9284622394,0.2185718895,9.2200510485,0.2804647855,10.3082883233,0.1145754519,2.9450806686,8.0568693469,11.7754318942,2.3033410768,4.2138655002,12.5246899130,7.8734812260,0.0000000000,2.9474326984
2017-1,3.8623237451,1.2746674710,3.8091389061,14.6238153194,9.2849175401,28.4367636943,0.0705218618,2.0347841546,3.0401578574,4.5890325335,11.6688509792,7.5547350757,0.2393882599,4.9010238131,0.6119231683,9.7384239590,0.0286438630,6.7900470972,5.5075722778,9.3651569775,2.5201261193,3.1463529068,12.8903742901,12.2309422098,0.0000000000,2.4561939153
2017-2,3.1789895441,0.3431797037,2.6837115020,11.0499004372,8.9954596792,24.2118730883,0.0000000000,1.8260883439,5.4513175374,2.8228588281,2.2856512227,3.9284622394,0.3538782973,2.6649316984,0.2677163861,7.7819460078,0.0572877259,6.1628539918,4.3283519757,8.2839121551,1.8426728614,2.9497058501,7.1308453519,7.6330695855,0.0000000000,1.0526545351
2017-3,5.0507310513,2.2306680743,2.9867111878,15.6202156289,7.7930962567,31.6866795451,0.3526093089,2.8695673975,3.9836551235,4.2871224984,2.7668409538,3.6262728363,0.3851028530,2.5424061031,0.4461939769,12.5167241091,0.0286438630,5.9174306027,5.7256939521,10.5196110848,2.1136541646,3.4975083651,12.4332688188,7.7232239507,0.0000000000,3.0176096674
2017-4,6.7442114626,1.9365140425,4.4151382776,14.1106989924,13.7715143851,42.3030713243,0.1410437236,4.0695683092,3.2498239165,2.7775723229,4.5713024454,3.0218940303,0.5204092608,10.4146756029,0.4334455776,10.8071310161,0.0286438630,5.0720833738,9.3996809047,11.8767985963,1.7884766008,5.4218402769,14.3531117981,10.9687810972,0.0000000000,1.3333624112
2017-5,3.7434830145,2.6473862860,2.0777121306,10.7217446467,7.1919145455,16.4662403106,0.0000000000,2.5565236814,2.7256587687,3.0794823580,2.2856512227,6.6481668666,0.4683683347,2.7568258949,0.8031491584,10.4401857132,0.0000000000,3.7904278976,5.5757353010,12.0119541991,3.0349905953,3.3991848368,9.2335305198,7.4828123102,0.0000000000,2.6667248223
2017-6,5.2289921472,1.7404113547,5.8435653674,12.2014289385,8.7282678075,29.5742342421,0.0000000000,1.7217404385,2.8304917983,4.0154034668,2.4059486555,28.7079932877,0.4163274086,3.0631398832,0.4716907756,8.9707135097,0.3437263556,6.0537769300,4.8259420454,11.1052853636,1.7884766008,2.9918445051,14.6273750809,6.9118346640,0.0000000000,1.1228315041
2017-7,5.0507310513,1.9120012066,5.9734223755,11.6286479223,11.2999895722,29.5742342421,0.0705218618,4.2782641200,2.9353248278,4.5135550247,2.8871383866,2.7197046273,0.5100010755,4.7478668190,0.5099359736,9.7147500685,0.8593158889,9.1897424568,6.2437329287,11.0208131118,3.4685606803,2.8092436668,20.2954829248,9.0154365183,0.1042458087,0.7017696901
2017-8,7.1898642025,1.5443086668,4.3285669388,13.1978292479,8.5390068984,20.5828003883,0.9167842031,4.0695683092,2.0966605913,2.5360442948,1.8044614916,2.7197046273,0.3955110382,9.9858360193,0.6629167657,11.4294161380,0.0000000000,5.5356608864,7.5251977657,9.6636256004,3.2788737681,1.5450840167,8.7764250485,9.2257967037,0.1737430145,2.5965478533
2017-9,5.1695717819,0.8824620953,2.8135685102,10.9126716521,5.2993054546,24.8618562584,0.0000000000,4.0695683092,2.9353248278,2.1888477544,1.9247589244,5.1372198515,0.3746946677,3.4307166692,0.9561299505,10.6684696574,0.1145754519,8.4807415551,5.4325929522,9.6242052162,3.9021307654,1.7838697284,12.0675844417,3.9968435231,0.0000000000,0.8421236281
2017-10,4.4862375809,0.7353850794,4.5017096163,8.9318039711,7.5259043850,24.1577078241,7.6868829337,3.3913069244,15.5152883757,2.4001847790,3.9698152816,26.5926674665,0.1665309634,3.1550340797,0.4461939769,10.7902210943,0.0286438630,4.7448521884,4.3828823943,7.5461878231,1.2736121248,1.3203445234,9.9648992739,3.6061746073,0.0000000000,3.3684945124
2017-11,7.6949373076,0.7598979154,2.8568541796,10.7396440534,9.5521094118,21.8827667286,9.0973201693,2.7652194922,4.4029872417,2.6568083088,6.1351690715,3.3240834333,1.1032676328,12.6813991165,1.0198719472,12.9107252868,2.5493038037,6.3810081154,6.7685882077,11.5220151389,3.0078924650,1.8119621651,7.3136875405,6.7014744786,0.0000000000,2.5263708843
2017-12,5.3478328779,0.8824620953,1.9045694531,8.0606995090,4.8205866845,16.1954139897,0.0000000000,1.6173925332,1.9918275617,1.3585951579,1.4435691933,10.2744397030,0.2289800747,1.7766211323,0.4206971782,10.0056007232,0.5155895333,5.2902374974,5.3644299290,8.0924417178,3.6040513319,1.1236974667,9.8734781796,5.8600337369,0.0000000000,4.3509720785
2018-1,9.3884177189,0.3186668678,1.7314267755,11.5510838264,4.1748729947,26.2701531271,0.0000000000,4.6434817887,4.9271523896,1.6454096913,3.7292204160,50.1634409028,0.2706128156,2.6343002996,0.2422195875,10.8984445938,0.0286438630,7.3081631407,7.1639337425,9.2863162092,3.6040513319,2.1069327501,10.6048469337,6.4310113830,0.0000000000,2.0351321012
2018-2,5.8231958003,0.2941540318,1.5582840980,7.3924549901,5.7557582353,19.4994951047,0.0000000000,3.4956548297,4.6126533009,0.9963031158,4.0901127143,1.8131364182,0.4163274086,3.1244026809,0.1402323927,8.1979300839,0.1432193148,5.9446998682,4.8259420454,7.9066027639,4.5524858929,1.8821932567,7.4051086347,4.2973580737,0.0000000000,1.8947781632
2018-3,14.2014673090,1.1521032911,3.0732825265,17.8755408801,10.1866901070,46.3654661378,0.1410437236,4.4347859780,1.4676624139,0.9057301053,5.2930870421,17.2247959726,0.3434701121,6.7695391419,0.3442067822,16.7966253142,0.2291509037,4.1994668794,12.0853040204,14.3997031819,5.0402522386,1.5731764534,15.8158493062,9.3760539790,0.0000000000,4.2807951095
2018-4,14.9739320580,1.7649241907,3.3762822123,24.5520196000,8.0714211230,24.4285341450,0.0000000000,5.5826129370,2.9353248278,1.6454096913,10.4658766514,10.8788185090,0.3642864825,11.3336175679,0.2677163861,16.4009331443,0.0572877259,7.9626255115,12.4329354389,12.4793673254,4.9318597173,1.9383781301,13.9874274211,5.1688502705,0.0000000000,2.8070787603
2018-5,24.1840886810,2.9905659897,2.6404258327,16.3660242437,11.4001865241,40.9489397198,75.5289139633,5.8434827004,4.2981542122,1.0264941193,5.1727896093,12.0875761212,0.7285729651,23.0960747194,0.2932131848,14.2584460535,0.0859315889,7.6626635916,13.9393382525,13.2058286905,4.0376214170,2.1631176234,14.5359539867,11.7801703839,0.0000000000,1.8947781632
2018-6,19.7275612828,1.9120012066,4.8479949714,17.6905803436,8.4499429412,41.6530881541,100.0000000000,5.5304389843,1.0483302957,1.1170671299,12.0297432775,6.6481668666,0.1977555191,20.9518768012,0.2294711881,13.7612943528,0.5728772593,6.2719310536,13.9597871595,13.0650416042,4.1460139382,0.7304033534,5.3938445611,8.6548190575,0.0000000000,3.7193793575
2018-7,19.4304594562,1.6668728467,3.6359962286,18.6213494949,6.2122110161,33.5282985272,69.6755994358,3.3913069244,3.6691560348,1.1623536351,4.4510050127,17.5269853757,0.4475519642,18.1031567098,0.2422195875,14.4123263418,0.0859315889,7.7990099188,15.7933724846,10.3900869654,4.1460139382,1.2922520867,5.7595289381,8.1439443215,0.0694972058,1.5438933182
2018-8,12.5079868977,3.3827713655,6.1465650531,18.2096631395,6.3569399465,24.9160215226,39.3511988717,4.8000036468,2.2014936209,2.1133702457,5.7742767732,1.5109470151,0.3018373712,9.9552046205,0.5609295710,15.3406810480,0.0859315889,9.5715121731,14.7981923453,10.5759259193,6.3409624937,1.2501134317,10.4220047451,7.4527608551,0.0000000000,5.1930957066
2018-9,12.5971174456,1.6668728467,6.2764220612,18.5318524611,10.1978231016,34.3407774899,0.0000000000,3.1826111136,2.5159927096,1.0264941193,18.6461020801,4.8350304485,0.3851028530,9.7714162275,0.2294711881,13.1322452622,0.1718631778,8.7534342096,13.0873004620,12.5976284779,4.1189158079,0.7865882267,9.6906359911,11.5397587434,0.0000000000,1.5438933182
2018-10,11.4978406874,1.0295391112,4.7181379633,16.6583812207,15.6529904813,36.8865449063,0.0000000000,5.5304389843,3.3546569461,0.6491065755,3.3683281177,13.9007125393,0.2914291860,11.6399315562,0.2422195875,12.6181836398,0.0572877259,8.1535103697,10.1903719743,12.5638395772,8.1023409642,1.8962394751,9.1421094256,12.1708392997,0.0000000000,11.2283150414
2018-11,12.7159581763,1.1275904552,2.8135685102,17.4996533382,14.3615631016,27.1367973540,0.0000000000,3.9652204039,3.1449908870,1.7208872000,3.3683281177,3.9284622394,0.4683683347,12.0687711399,0.4079487789,13.7122555796,0.2291509037,11.4803607546,8.6839691607,14.0956030756,6.4493550150,1.0394201567,3.7482648645,8.4144074171,0.0000000000,2.0351321012
2018-12,15.4790051631,3.8240024131,6.1898507225,17.4877204004,17.5122005883,27.1909626182,0.0000000000,10.3826165838,5.8706496557,1.4491681685,5.1727896093,9.6700608969,0.3018373712,18.7770474841,0.2039743894,11.7219577849,0.0286438630,11.3712836928,9.7541286256,14.6136995530,8.1565372248,1.4467604884,11.1533734992,9.6465170745,0.0000000000,6.6668120558
2019-1,14.6768302315,2.5493349421,7.0988497796,24.5818519446,19.8723954546,33.1491416779,0.0000000000,9.4434854355,4.9271523896,2.6719038106,3.4886255505,8.7634926878,0.1977555191,7.8722694999,0.1784775908,15.4742694302,0.2005070407,14.8617496705,11.2673477415,13.0594101208,5.7719017571,0.6039873884,11.0619524049,5.8600337369,0.0000000000,3.1579636054
2019-2,12.6565378109,1.9365140425,1.9911407918,33.4301253508,10.9882657219,36.9407101705,0.0000000000,5.8956566531,2.9353248278,0.6792975790,3.1277332521,1.5109470151,0.1977555191,9.5876278345,0.1657291914,10.9660842809,0.0572877259,10.6077442602,11.6013465554,11.1165483305,5.1486447599,0.5758949517,4.7538969013,6.1304968324,0.0000000000,2.5965478533
2019-3,9.3587075363,1.4707701589,4.8912806408,49.7245519675,11.7564423530,29.3575731854,0.0000000000,6.8347878014,3.7739890643,0.5283425614,7.9396305631,2.7197046273,0.4371437790,8.9443684590,0.1529807921,13.2556876913,0.1432193148,8.1535103697,11.8603660437,11.8317467287,5.0673503689,0.8849117550,5.7595289381,4.9284386300,0.0000000000,3.2281405744
2019-4,11.9137832446,2.4022579262,2.0777121306,47.8212483824,10.9437337433,29.8992258272,0.0000000000,6.0000045585,5.2416514783,1.0415896211,1.9247589244,5.1372198515,0.4891847051,6.9226961361,0.1402323927,11.5427126140,0.0286438630,9.2170117222,11.0696749741,9.5791533486,4.2815045898,1.5029453617,3.7482648645,5.9802395571,0.0694972058,1.6140702872
2019-5,22.0152453472,1.3972316509,3.7658532367,79.6105947807,25.2607648664,51.9444883483,0.0000000000,6.2608743219,4.6126533009,1.4340726667,5.8945742060,4.5328410454,0.3746946677,19.7572522467,0.6374199670,17.9126801523,0.2005070407,8.7534342096,20.7351916695,19.1639381807,8.5901073099,0.8287268817,11.5190578762,12.2008907547,0.0347486029,5.5439805517
2019-6,13.3398720120,0.8824620953,4.5017096163,59.8675491291,17.0891467915,30.9283658466,0.0000000000,9.3391375302,5.6609835965,0.9661121123,3.3683281177,17.8291747787,0.7389811503,22.0239757603,0.2804647855,25.5694927389,0.1145754519,10.0078204203,13.7280328805,15.8920462962,5.0131541083,0.8708655367,8.7764250485,11.9905305693,0.0694972058,3.4386714814
2019-7,9.5072584495,28.4839154106,1.7314267755,49.0026092283,17.2227427273,33.9616206406,0.0000000000,4.0695683092,3.5643230052,0.5283425614,1.9247589244,5.1372198515,0.2810210008,9.8020476263,0.0127483993,23.2376145240,0.3437263556,9.7896662967,10.7220435556,9.5791533486,4.0647195473,0.7725420084,8.3193195773,6.9118346640,0.0347486029,3.2983175434
2019-8,15.4492949805,47.7019788201,4.0255672531,79.8910188198,26.5967242246,34.9365953959,0.0000000000,5.8434827004,3.7739890643,0.6038200702,6.9772511009,3.3240834333,0.3330619269,22.0239757603,0.0000000000,31.3171751554,0.4583018074,5.9174306027,16.8430830425,21.0223277192,4.4982896323,1.5310377984,2.9254750162,20.1344748908,0.0694972058,6.0352193347
2019-9,11.0521879476,31.8176611041,1.7747124449,60.7207541844,17.2004767380,24.8618562584,0.0000000000,3.6000027351,4.2981542122,0.7094885825,8.9020100253,16.9226065696,0.3122455565,11.1498291749,0.2549679868,24.9691905154,0.1432193148,3.3268503849,10.4630240673,12.1358468350,2.8182055528,2.2333487151,0.0000000000,5.9802395571,0.0000000000,7.6492896219
2019-10,18.0043706888,49.4914158468,4.1121385918,61.8305174033,22.5109151872,31.6866795451,0.0000000000,0.3130437161,3.1449908870,1.4642636702,5.4133844749,3.3240834333,0.6036747425,15.2850680172,0.1912259901,26.7193674206,4.0387846778,5.9174306027,19.2628703675,17.4857561126,5.9886867996,3.4694159285,0.0000000000,10.5781121814,0.4169832348,9.4738908161
2019-11,12.5674072630,34.2444318662,5.3241373347,67.7790869151,9.5075774332,24.3743688808,0.0000000000,0.0000000000,4.6126533009,0.9510166106,1.8044614916,3.9284622394,0.5412256312,10.8741465854,0.0892387954,27.7356537202,0.0286438630,5.5083916210,7.9887063237,9.9677257067,4.3627989807,1.6293613267,0.0000000000,2.4642193150,1.1467038956,7.5089356839
2019-12,10.4282741118,31.6460712522,2.4239974857,51.3772638579,13.8828443316,17.7120413867,0.0000000000,0.0000000000,3.5643230052,0.4679605544,2.8871383866,11.7853867181,0.2081637043,10.0470988169,0.1529807921,21.3893600724,0.1718631778,5.5901994173,7.7910335563,12.4286839744,3.1704812469,1.4046218334,0.0000000000,4.1170493433,6.1157541099,7.0878738699
2020-1,0.0000000000,52.9722385561,5.9734223755,63.7039886437,23.1120968984,15.7079266121,0.0000000000,0.0000000000,7.1286460104,0.9057301053,4.6915998782,53.4875243361,0.0000000000,12.2219281340,0.3442067822,36.6133626601,0.3150824926,4.3630824721,16.0319430660,23.6071786228,9.3217568284,2.7811512301,0.0000000000,11.5698101984,33.7061448102,19.0179586013
2020-2,0.0000000000,87.8540041579,9.1332762408,96.8656228932,27.7322896792,5.4165264180,0.0000000000,0.0000000000,6.7093138922,1.5246456772,4.5713024454,0.0000000000,0.0000000000,12.5895049200,0.7011619637,57.0405481826,0.2864386296,4.9902755774,16.4000233914,29.3231343247,8.1565372248,4.6212058319,0.0000000000,15.3562935361,27.5556420974,17.8951270972
2020-3,0.0000000000,78.7597420087,13.5917001878,39.1340696370,21.3976157220,3.5207421717,0.0000000000,0.0000000000,3.9836551235,1.4189771650,5.6539793404,0.0000000000,0.0000000000,12.4669793247,1.6445435148,32.0341558393,0.3150824926,6.6809700353,11.0628586718,22.7117727543,6.6119437969,5.3516091852,0.0000000000,21.9676136495,13.1349718951,23.1583997728
2020-4,0.0000000000,0.1225641799,0.9522847265,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1802074704,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1042458087,0.0000000000
