date,infowars,axios,business insider,buzzfeed news,cnbc,cnn,economist,fox news,gizmodo,hyperallergic,mashable,new republic,new yorker,people,politico,refinery 29,reuters,tmz,techcrunch,the hill,the new york times,the verge,vice,vice news,vox,washington post,wired
2016-1,3.8461538462,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9318004564,0.3942147296,0.0000000000,0.0000000000,0.0000000000,0.0549326480,3.0643241269,2.1993021249,0.4166302487,1.8949525386,0.3711322438,0.0246141540,0.1042351567,0.1984659953,0.4960917816,0.5942976768,0.0000000000,0.5622573069,0.0000000000,0.6561442929,0.0000000000,0.0000000000
2016-2,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4051306332,0.0000000000,0.0000000000,0.1898610056,0.0000000000,0.0549326480,0.0000000000,0.0000000000,0.0378754772,0.0000000000,0.0000000000,0.0738424620,0.0000000000,0.0000000000,0.3968734253,0.0819720934,0.0000000000,0.0511143006,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-3,13.4615384615,0.0000000000,0.0000000000,0.7875831311,0.0000000000,0.4456436965,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4458711856,0.0000000000,0.0184606155,0.0000000000,0.0000000000,0.0992183563,0.2049302334,0.0000000000,0.1022286013,0.3326805817,0.0000000000,0.0000000000,0.0000000000
2016-4,3.8461538462,0.0000000000,0.0000000000,0.9450997573,0.0000000000,1.8636009128,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4394611839,0.8755211791,0.0000000000,0.3408792944,3.2325660952,0.0000000000,0.0430747695,0.0000000000,0.0000000000,1.1906202759,0.6557767468,0.0000000000,0.4600287056,3.6594863984,0.3280721464,0.0000000000,0.0000000000
2016-5,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6482090131,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4377605896,0.0000000000,0.1136264315,0.1114677964,0.0463915305,0.0246141540,0.0000000000,0.0000000000,0.0248045891,0.0614790700,0.0000000000,0.1533429019,0.0000000000,0.3280721464,0.0000000000,0.0000000000
2016-6,3.8461538462,0.0000000000,0.0892023510,1.8901995145,0.1085601915,1.7420617228,0.5913220944,0.0000000000,0.0000000000,0.3814861997,0.1647979440,6.5664088433,1.0996510624,0.6817585888,1.8949525386,0.7422644877,0.0615353850,0.0000000000,0.0000000000,1.0665973305,0.9836651202,0.0000000000,0.4089144050,3.6594863984,3.1713640823,0.0000000000,0.0000000000
2016-7,0.0000000000,0.0000000000,0.0000000000,0.9450997573,0.0000000000,0.4861567599,0.1971073648,0.0000000000,0.0000000000,0.0000000000,0.1647979440,0.4377605896,1.0996510624,0.6438831116,0.7802745747,0.0463915305,0.0000000000,0.0000000000,0.0000000000,0.3224596581,0.2254232567,0.0000000000,0.0000000000,0.0000000000,1.5310033501,0.0000000000,0.0000000000
2016-8,0.0000000000,0.0000000000,0.0000000000,0.1575166262,0.0434240766,0.3241045066,0.1971073648,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.4522915205,0.0927830610,0.0123070770,0.0000000000,0.0000000000,0.1984367126,0.0614790700,0.0986102370,0.4089144050,0.3326805817,0.3280721464,0.0000000000,0.0000000000
2016-9,13.4615384615,0.0000000000,0.0000000000,0.0000000000,0.0217120383,0.3241045066,0.1971073648,0.0000000000,0.1898610056,0.3814861997,0.4394611839,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0246141540,0.0000000000,0.0000000000,0.0744137672,0.8197209335,0.0000000000,0.0511143006,0.0000000000,0.1093573821,0.0000000000,0.0000000000
2016-10,0.0000000000,0.0000000000,0.0000000000,0.6300665048,0.0000000000,0.3241045066,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0549326480,1.7510423582,0.0000000000,0.2651283401,0.6688067783,0.0927830610,0.0246141540,0.0000000000,0.0000000000,0.1736321236,0.3278883734,0.0000000000,0.2044572025,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-11,42.3076923077,0.0000000000,0.0892023510,0.1575166262,0.0651361149,0.4051306332,0.1971073648,0.0000000000,0.0000000000,0.0000000000,0.1098652960,0.0000000000,0.0000000000,0.2651283401,0.1114677964,0.0463915305,0.0430747695,0.0000000000,0.0000000000,0.0992183563,0.2664093034,0.0000000000,0.2044572025,0.9980417450,0.0000000000,0.0000000000,0.5107474190
2016-12,0.0000000000,0.0000000000,0.0000000000,0.3150332524,0.0000000000,1.0128265830,0.0000000000,0.0000000000,0.1898610056,0.0000000000,0.0549326480,0.8755211791,0.0000000000,1.5907700405,0.1114677964,0.4175237743,0.0307676925,0.0000000000,0.0000000000,0.4712871925,0.3483813968,0.0000000000,0.3578001044,0.3326805817,0.1093573821,0.0000000000,0.0000000000
2017-1,1.9230769231,0.0000000000,0.0000000000,0.3150332524,0.0434240766,0.3241045066,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1098652960,0.0000000000,0.0000000000,0.0378754772,0.2229355928,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0992183563,0.2049302334,0.0986102370,0.0511143006,0.3326805817,0.2187147643,0.0000000000,0.0000000000
2017-2,9.6153846154,0.1081154925,0.0892023510,0.3150332524,0.0217120383,0.0810261266,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0996510624,0.0378754772,0.2229355928,0.0000000000,0.0307676925,0.1042351567,0.0000000000,0.0496091782,0.2049302334,0.0000000000,0.1533429019,2.6614446534,0.1093573821,0.0000000000,0.0000000000
2017-3,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0217120383,0.0810261266,0.0000000000,0.0000000000,0.1898610056,0.0000000000,0.0000000000,0.0000000000,1.0996510624,0.3787547715,0.0000000000,0.0463915305,0.0000000000,0.0000000000,0.0000000000,0.0248045891,0.0819720934,0.0000000000,0.3066858038,0.9980417450,0.1093573821,0.0000000000,0.0000000000
2017-4,0.0000000000,0.3243464774,0.0000000000,0.4725498786,0.0217120383,0.1620522533,0.1971073648,0.0000000000,0.0000000000,0.0000000000,0.0549326480,0.4377605896,0.0000000000,0.2651283401,0.1114677964,0.0927830610,0.0000000000,0.0000000000,0.0000000000,0.3224596581,0.2459162801,0.0000000000,0.2044572025,0.0000000000,0.1093573821,0.0000000000,0.0000000000
