date,infowars,axios,business insider,buzzfeed news,cnbc,cnn,economist,fox news,gizmodo,hyperallergic,mashable,new republic,new yorker,people,politico,refinery 29,reuters,tmz,techcrunch,the hill,the new york times,the verge,vice,vice news,vox,washington post,wired
2016-1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5394517352,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0168412633,0.0000000000,0.0000000000,0.3394312190,0.0000000000,0.0000000000,0.0000000000,2.7314826706,0.0000000000,0.0000000000,0.0000000000
2016-2,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3326335725,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1503419840,1.1980816135,0.0000000000,0.0000000000,0.0000000000,0.2539325879,0.0505237898,0.0000000000,0.2715850462,0.2715449752,0.2243446765,0.0000000000,0.0000000000,2.7314826706,0.8978816640,0.0000000000,0.0000000000
2016-3,0.0000000000,0.0000000000,0.0000000000,0.4310981349,0.0594224206,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1503419840,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0505237898,0.0000000000,0.0000000000,0.3394312190,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-4,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1108778575,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.2202790341,0.0000000000,0.0842063163,0.0000000000,0.0000000000,0.3394312190,0.1121723383,0.0000000000,0.2797835403,1.8209884471,0.0000000000,0.0000000000,0.0000000000
2016-5,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1108778575,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6101395171,0.2539325879,0.0505237898,0.0000000000,0.0000000000,0.3394312190,0.2804308457,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-6,0.0000000000,0.0000000000,0.0000000000,1.7243925396,0.1188448413,0.3326335725,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.5253487927,0.3808988818,0.1178888428,0.0000000000,0.0000000000,0.6109761942,0.5608616914,0.0000000000,0.2797835403,0.0000000000,0.5985877760,0.0000000000,0.0000000000
2016-7,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2217557150,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3050697585,0.1269662939,0.0842063163,0.0000000000,0.5431700924,0.7467486818,0.1121723383,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-8,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.1980816135,3.0095713287,0.0000000000,1.5253487927,0.0000000000,0.0673650530,0.0000000000,0.0000000000,0.1357724876,0.0560861691,0.0000000000,0.1398917701,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-9,0.0000000000,0.0000000000,0.0000000000,0.4310981349,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3050697585,0.0000000000,0.0000000000,0.0000000000,0.5431700924,0.2715449752,0.1682585074,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-10,0.0000000000,0.0000000000,0.0000000000,1.2932944047,0.0594224206,0.4435114300,1.6183552057,0.0000000000,0.0000000000,0.0000000000,0.1503419840,0.0000000000,0.0000000000,0.2073184013,0.9152092756,0.0000000000,0.1178888428,0.0000000000,0.0000000000,0.5430899504,0.0560861691,0.0000000000,0.4196753104,0.0000000000,0.0000000000,0.0000000000,0.0000000000
